,zero_crossing_rate,spectral_centroids,spectral_rolloff,spectral_flux,chroma11,mfcc0,mfcc_delta_0,mfcc1,mfcc2,mfcc3,mfcc_delta_3,mfcc4,mfcc5,mfcc7,mfcc10,mfcc_accelerate_10,mfcc11,mfcc12,gfcc4,gfcc7,gfcc13,Species
14,0.3533335877085877,4389.667212788148,7886.046253551136,1.4060549,0.36893412,-390.50348,0.07451022,36.602585,26.951511,19.61124,0.027856087,-13.667816,28.08668,19.592545,8.886354,-0.010581289,-0.8604675,3.0292192,29.29708037386246,11.892919932319623,9.625261019097778,coromandelica
15,0.7331026759774766,7562.921316101404,9631.77031397884,1.4852632,0.10514277,-514.62366,0.11342821,-26.014736,134.7646,-6.862659,-0.0023614296,-37.359898,-39.87018,-34.850685,-27.792967,0.0051448825,-19.868534,-15.30922,-6.874149445158917,-52.37617810099478,32.20335823664946,coromandelica
16,0.6434772037817796,7165.44301997323,9523.97150589248,1.4302268,0.17973968,-473.526,-0.10115048,7.9616327,147.91591,2.6980011,0.039993502,7.1731124,-30.757984,-35.920097,-17.741669,0.0479315,-24.928146,-16.649307,3.703505425977322,-71.44274269965963,45.64432541784193,coromandelica
17,0.3533335877085877,4389.667212788148,7886.046253551136,1.4060549,0.36893412,-390.50348,0.07451022,36.602585,26.951511,19.61124,0.027856087,-13.667816,28.08668,19.592545,8.886354,-0.010581289,-0.8604675,3.0292192,29.29708037386246,11.892919932319623,9.625261019097778,coromandelica
18,0.0780664800520888,1839.1566197957209,3713.8640574919873,1.179437,0.4892693,-542.88495,-0.046145797,57.37317,46.06831,54.69528,-0.033336543,6.5450144,29.31261,6.0103116,14.70311,-0.020158622,2.8887,14.327877,7.679698384253556,-2.9245836701428045,0.8816634425229098,coromandelica
19,0.0780664800520888,1839.1566197957209,3713.8640574919873,1.179437,0.4892693,-542.88495,-0.046145797,57.37317,46.06831,54.69528,-0.033336543,6.5450144,29.31261,6.0103116,14.70311,-0.020158622,2.8887,14.327877,7.679698384253556,-2.9245836701428045,0.8816634425229098,coromandelica
20,0.0493392759402611,1177.5665620656216,2267.1502075195312,1.4507453,0.6123829,-520.5195,0.37139374,90.34404,39.521477,52.849014,0.15682508,8.747553,22.10504,10.447175,3.8854399,0.015086514,-0.4192392,1.088979,8.884301825497936,-0.2153259738849141,-2.1122703248949937,coromandelica
21,0.2473468533725328,3244.9933476721712,5289.732956237239,1.4356785,0.33680463,-372.71967,0.35106698,56.34142,27.8254,76.41541,0.07540595,-34.266476,38.09538,-9.085347,7.435933,-0.0104425615,-5.774412,5.955304,72.17695332562707,32.28749648229345,-3.89902306427214,coromandelica
22,0.0552259142053445,1953.988842173541,4704.279044504916,1.328094,0.6572604,-328.87012,0.05991259,58.772434,51.514397,48.982502,-0.03181338,24.881296,31.563246,17.504473,6.4421706,-0.00055884616,6.7152324,3.8959737,12.007109028165186,-1.0287083631106837,-4.676256986828621,coromandelica
23,0.7098910194509588,7267.125632258068,8868.960653472846,1.1239241,0.116154395,-440.7636,0.013425362,-118.17082,2.6783185,-23.036413,0.005006848,-13.187694,5.2980604,6.244872,-16.408514,-0.00025216353,11.9192915,-10.34418,40.2027958543306,-44.9875231146436,7.889594825735455,coromandelica
24,0.3565830543999205,4966.95172710105,9035.317112171622,1.5083809,0.5035,-461.52902,0.2937019,9.19848,51.78806,21.617071,-0.102252655,-45.393017,-33.59436,-38.232677,-23.247494,0.059165116,-31.004606,-6.3902283,6.744459412957069,-8.383387290128878,5.887608215556292,coromandelica
25,0.2473468533725328,3244.9933476721712,5289.732956237239,1.4356785,0.33680463,-372.71967,0.35106698,56.34142,27.8254,76.41541,0.07540595,-34.266476,38.09538,-9.085347,7.435933,-0.0104425615,-5.774412,5.955304,72.17695332562707,32.28749648229345,-3.89902306427214,coromandelica
26,0.0493392759402611,1177.5665620656216,2267.1502075195312,1.4507453,0.6123829,-520.5195,0.37139374,90.34404,39.521477,52.849014,0.15682508,8.747553,22.10504,10.447175,3.8854399,0.015086514,-0.4192392,1.088979,8.884301825497936,-0.2153259738849141,-2.1122703248949937,coromandelica
27,0.4982084991504455,5735.795183892464,8107.449668171496,1.5853723,0.29079205,-491.68912,0.0938584,-32.03516,30.580637,10.998586,0.0151396915,-47.415306,-8.238395,-18.507566,-12.165707,0.012895369,-26.241047,-3.4097915,20.848237848944,-7.471978923037706,-2.92727165766349,coromandelica
28,0.1122091288782816,1901.2871796461177,3316.318603806615,1.5670843,0.5222619,-337.47974,0.22959639,80.41799,22.836044,63.438126,0.09030588,6.0899158,21.012592,9.812386,4.1143293,0.0007757143,-2.541257,5.7738175,24.122911775812955,-25.23082486562206,11.750054809856303,coromandelica
29,0.055179408820275,1521.584665843531,3128.4409031723485,1.2616873,0.64487904,-235.67506,0.012862247,105.019424,14.625672,53.62482,0.17365597,6.6300187,25.0923,10.370646,5.3793864,0.0053396644,-3.7767346,14.068566,27.820635540388952,1.54424161398759,0.8045546220220801,coromandelica
30,0.3185969323723465,3672.9554294059785,5910.042827720538,1.183284,0.3479215,-519.99384,0.00028801867,41.137024,-7.9096303,26.818195,-0.0008576649,-26.058538,8.102692,-19.510962,-4.36075,0.0005503023,-9.553414,-5.0473866,19.62619017864681,6.615908194562983,0.0469657783102996,coromandelica
31,0.3565830543999205,4966.95172710105,9035.317112171622,1.5083809,0.5035,-461.52902,0.2937019,9.19848,51.78806,21.617071,-0.102252655,-45.393017,-33.59436,-38.232677,-23.247494,0.059165116,-31.004606,-6.3902283,6.744459412957069,-8.383387290128878,5.887608215556292,coromandelica
32,0.3912763737537676,4359.79582347214,6790.978025894844,1.2992371,0.29207784,-246.56955,1.1241913,11.531634,-12.834471,7.780527,0.055964053,-40.397087,5.276152,-9.656464,-5.0043607,0.03669567,-8.757376,-3.0697427,50.83705034825973,-3.8035775905763582,-12.266336185066276,coromandelica
33,0.5009333228905597,5352.81432423656,7411.728515625,1.7565529,0.16993457,-384.43195,0.63864905,-30.143887,22.33842,23.241777,-0.015271461,-37.35952,41.6863,17.255495,-5.844083,-0.022558399,4.518941,-5.156351,82.1797523038911,5.8515416251340495,-13.061538548819982,coromandelica
34,0.6434772037817796,7165.44301997323,9523.97150589248,1.4302268,0.17973968,-473.526,-0.10115048,7.9616327,147.91591,2.6980011,0.039993502,7.1731124,-30.757984,-35.920097,-17.741669,0.0479315,-24.928146,-16.649307,3.703505425977322,-71.44274269965963,45.64432541784193,coromandelica
35,0.0780664800520888,1839.1566197957209,3713.8640574919873,1.179437,0.4892693,-542.88495,-0.046145797,57.37317,46.06831,54.69528,-0.033336543,6.5450144,29.31261,6.0103116,14.70311,-0.020158622,2.8887,14.327877,7.679698384253556,-2.9245836701428045,0.8816634425229098,coromandelica
36,0.1122091288782816,1901.2871796461177,3316.318603806615,1.5670843,0.5222619,-337.47974,0.22959639,80.41799,22.836044,63.438126,0.09030588,6.0899158,21.012592,9.812386,4.1143293,0.0007757143,-2.541257,5.7738175,24.122911775812955,-25.23082486562206,11.750054809856303,coromandelica
37,0.7098910194509588,7267.125632258068,8868.960653472846,1.1239241,0.116154395,-440.7636,0.013425362,-118.17082,2.6783185,-23.036413,0.005006848,-13.187694,5.2980604,6.244872,-16.408514,-0.00025216353,11.9192915,-10.34418,40.2027958543306,-44.9875231146436,7.889594825735455,coromandelica
38,0.5331160454864242,5659.872087176139,8312.472064678486,1.2110642,0.36231372,-512.1255,0.06182272,-75.82853,-3.999041,43.020138,0.011540933,-6.1238565,-7.1505494,-14.57886,-2.5636926,-0.0035373508,0.79503953,3.7323945,31.417050914134844,7.353938042078428,10.839067214232788,coromandelica
39,0.148351149983803,2440.1567719048007,5302.845878031716,1.8711007,0.504779,-612.39557,0.3082298,80.279686,20.960482,79.97353,0.07690522,-12.586882,30.39597,5.69045,12.52069,0.0025965334,-10.283604,-0.43577963,5.460597838586585,-1.4624607266232152,-1.54076755200653,coromandelica
40,0.2473468533725328,3244.9933476721712,5289.732956237239,1.4356785,0.33680463,-372.71967,0.35106698,56.34142,27.8254,76.41541,0.07540595,-34.266476,38.09538,-9.085347,7.435933,-0.0104425615,-5.774412,5.955304,72.17695332562707,32.28749648229345,-3.89902306427214,coromandelica
41,0.6434772037817796,7165.44301997323,9523.97150589248,1.4302268,0.17973968,-473.526,-0.10115048,7.9616327,147.91591,2.6980011,0.039993502,7.1731124,-30.757984,-35.920097,-17.741669,0.0479315,-24.928146,-16.649307,3.703505425977322,-71.44274269965963,45.64432541784193,coromandelica
42,0.5009333228905597,5352.81432423656,7411.728515625,1.7565529,0.16993457,-384.43195,0.63864905,-30.143887,22.33842,23.241777,-0.015271461,-37.35952,41.6863,17.255495,-5.844083,-0.022558399,4.518941,-5.156351,82.1797523038911,5.8515416251340495,-13.061538548819982,coromandelica
43,0.1546272630457933,2432.5321549741925,4946.740024161274,1.354797,0.5317889,-451.8998,0.74025184,82.18327,62.86296,50.03685,-0.027522454,-13.76213,32.550636,12.396566,13.942032,0.01803172,-19.432072,4.173377,11.27171651543695,7.1809025441025724,-3.7971912843914,coromandelica
44,0.3912763737537676,4359.79582347214,6790.978025894844,1.2992371,0.29207784,-246.56955,1.1241913,11.531634,-12.834471,7.780527,0.055964053,-40.397087,5.276152,-9.656464,-5.0043607,0.03669567,-8.757376,-3.0697427,50.83705034825973,-3.8035775905763582,-12.266336185066276,coromandelica
45,0.4982084991504455,5735.795183892464,8107.449668171496,1.5853723,0.29079205,-491.68912,0.0938584,-32.03516,30.580637,10.998586,0.0151396915,-47.415306,-8.238395,-18.507566,-12.165707,0.012895369,-26.241047,-3.4097915,20.848237848944,-7.471978923037706,-2.92727165766349,coromandelica
46,0.7331026759774766,7562.921316101404,9631.77031397884,1.4852632,0.10514277,-514.62366,0.11342821,-26.014736,134.7646,-6.862659,-0.0023614296,-37.359898,-39.87018,-34.850685,-27.792967,0.0051448825,-19.868534,-15.30922,-6.874149445158917,-52.37617810099478,32.20335823664946,coromandelica
47,0.3565830543999205,4966.95172710105,9035.317112171622,1.5083809,0.5035,-461.52902,0.2937019,9.19848,51.78806,21.617071,-0.102252655,-45.393017,-33.59436,-38.232677,-23.247494,0.059165116,-31.004606,-6.3902283,6.744459412957069,-8.383387290128878,5.887608215556292,coromandelica
48,0.6434772037817796,7165.44301997323,9523.97150589248,1.4302268,0.17973968,-473.526,-0.10115048,7.9616327,147.91591,2.6980011,0.039993502,7.1731124,-30.757984,-35.920097,-17.741669,0.0479315,-24.928146,-16.649307,3.703505425977322,-71.44274269965963,45.64432541784193,coromandelica
49,0.0780664800520888,1839.1566197957209,3713.8640574919873,1.179437,0.4892693,-542.88495,-0.046145797,57.37317,46.06831,54.69528,-0.033336543,6.5450144,29.31261,6.0103116,14.70311,-0.020158622,2.8887,14.327877,7.679698384253556,-2.9245836701428045,0.8816634425229098,coromandelica
50,0.7331026759774766,7562.921316101404,9631.77031397884,1.4852632,0.10514277,-514.62366,0.11342821,-26.014736,134.7646,-6.862659,-0.0023614296,-37.359898,-39.87018,-34.850685,-27.792967,0.0051448825,-19.868534,-15.30922,-6.874149445158917,-52.37617810099478,32.20335823664946,coromandelica
51,0.3533335877085877,4389.667212788148,7886.046253551136,1.4060549,0.36893412,-390.50348,0.07451022,36.602585,26.951511,19.61124,0.027856087,-13.667816,28.08668,19.592545,8.886354,-0.010581289,-0.8604675,3.0292192,29.29708037386246,11.892919932319623,9.625261019097778,coromandelica
52,0.5331160454864242,5659.872087176139,8312.472064678486,1.2110642,0.36231372,-512.1255,0.06182272,-75.82853,-3.999041,43.020138,0.011540933,-6.1238565,-7.1505494,-14.57886,-2.5636926,-0.0035373508,0.79503953,3.7323945,31.417050914134844,7.353938042078428,10.839067214232788,coromandelica
53,0.3185969323723465,3672.9554294059785,5910.042827720538,1.183284,0.3479215,-519.99384,0.00028801867,41.137024,-7.9096303,26.818195,-0.0008576649,-26.058538,8.102692,-19.510962,-4.36075,0.0005503023,-9.553414,-5.0473866,19.62619017864681,6.615908194562983,0.0469657783102996,coromandelica
54,0.7331026759774766,7562.921316101404,9631.77031397884,1.4852632,0.10514277,-514.62366,0.11342821,-26.014736,134.7646,-6.862659,-0.0023614296,-37.359898,-39.87018,-34.850685,-27.792967,0.0051448825,-19.868534,-15.30922,-6.874149445158917,-52.37617810099478,32.20335823664946,coromandelica
55,0.0134529510742945,577.0573888328862,899.0223760190217,0.906037,0.6569795,-415.33337,-0.1663664,83.11738,44.28996,27.589733,0.031059925,7.096569,15.464581,18.13779,13.836881,-0.011766204,7.0017815,12.684588,21.214705899967104,23.84117069510817,5.6198070613504045,coromandelica
56,0.148351149983803,2440.1567719048007,5302.845878031716,1.8711007,0.504779,-612.39557,0.3082298,80.279686,20.960482,79.97353,0.07690522,-12.586882,30.39597,5.69045,12.52069,0.0025965334,-10.283604,-0.43577963,5.460597838586585,-1.4624607266232152,-1.54076755200653,coromandelica
57,0.1546272630457933,2432.5321549741925,4946.740024161274,1.354797,0.5317889,-451.8998,0.74025184,82.18327,62.86296,50.03685,-0.027522454,-13.76213,32.550636,12.396566,13.942032,0.01803172,-19.432072,4.173377,11.27171651543695,7.1809025441025724,-3.7971912843914,coromandelica
58,0.3565830543999205,4966.95172710105,9035.317112171622,1.5083809,0.5035,-461.52902,0.2937019,9.19848,51.78806,21.617071,-0.102252655,-45.393017,-33.59436,-38.232677,-23.247494,0.059165116,-31.004606,-6.3902283,6.744459412957069,-8.383387290128878,5.887608215556292,coromandelica
59,0.6434772037817796,7165.44301997323,9523.97150589248,1.4302268,0.17973968,-473.526,-0.10115048,7.9616327,147.91591,2.6980011,0.039993502,7.1731124,-30.757984,-35.920097,-17.741669,0.0479315,-24.928146,-16.649307,3.703505425977322,-71.44274269965963,45.64432541784193,coromandelica
60,0.7331026759774766,7562.921316101404,9631.77031397884,1.4852632,0.10514277,-514.62366,0.11342821,-26.014736,134.7646,-6.862659,-0.0023614296,-37.359898,-39.87018,-34.850685,-27.792967,0.0051448825,-19.868534,-15.30922,-6.874149445158917,-52.37617810099478,32.20335823664946,coromandelica
61,0.3499133324500971,3885.378900861717,6610.784601761123,1.2064128,0.7576474,-452.3893,0.08475833,37.07199,-15.28096,40.239544,-0.0062122582,-27.949986,30.06185,17.708529,-9.441861,0.005746697,10.069681,-3.8800273,24.294242245939987,5.198785210330103,1.3075890330450153,coromandelica
62,0.2473468533725328,3244.9933476721712,5289.732956237239,1.4356785,0.33680463,-372.71967,0.35106698,56.34142,27.8254,76.41541,0.07540595,-34.266476,38.09538,-9.085347,7.435933,-0.0104425615,-5.774412,5.955304,72.17695332562707,32.28749648229345,-3.89902306427214,coromandelica
63,0.0493392759402611,1177.5665620656216,2267.1502075195312,1.4507453,0.6123829,-520.5195,0.37139374,90.34404,39.521477,52.849014,0.15682508,8.747553,22.10504,10.447175,3.8854399,0.015086514,-0.4192392,1.088979,8.884301825497936,-0.2153259738849141,-2.1122703248949937,coromandelica
64,0.6434772037817796,7165.44301997323,9523.97150589248,1.4302268,0.17973968,-473.526,-0.10115048,7.9616327,147.91591,2.6980011,0.039993502,7.1731124,-30.757984,-35.920097,-17.741669,0.0479315,-24.928146,-16.649307,3.703505425977322,-71.44274269965963,45.64432541784193,coromandelica
65,0.3499133324500971,3885.378900861717,6610.784601761123,1.2064128,0.7576474,-452.3893,0.08475833,37.07199,-15.28096,40.239544,-0.0062122582,-27.949986,30.06185,17.708529,-9.441861,0.005746697,10.069681,-3.8800273,24.294242245939987,5.198785210330103,1.3075890330450153,coromandelica
66,0.0493392759402611,1177.5665620656216,2267.1502075195312,1.4507453,0.6123829,-520.5195,0.37139374,90.34404,39.521477,52.849014,0.15682508,8.747553,22.10504,10.447175,3.8854399,0.015086514,-0.4192392,1.088979,8.884301825497936,-0.2153259738849141,-2.1122703248949937,coromandelica
67,0.3185969323723465,3672.9554294059785,5910.042827720538,1.183284,0.3479215,-519.99384,0.00028801867,41.137024,-7.9096303,26.818195,-0.0008576649,-26.058538,8.102692,-19.510962,-4.36075,0.0005503023,-9.553414,-5.0473866,19.62619017864681,6.615908194562983,0.0469657783102996,coromandelica
68,0.6434772037817796,7165.44301997323,9523.97150589248,1.4302268,0.17973968,-473.526,-0.10115048,7.9616327,147.91591,2.6980011,0.039993502,7.1731124,-30.757984,-35.920097,-17.741669,0.0479315,-24.928146,-16.649307,3.703505425977322,-71.44274269965963,45.64432541784193,coromandelica
69,0.0552259142053445,1953.988842173541,4704.279044504916,1.328094,0.6572604,-328.87012,0.05991259,58.772434,51.514397,48.982502,-0.03181338,24.881296,31.563246,17.504473,6.4421706,-0.00055884616,6.7152324,3.8959737,12.007109028165186,-1.0287083631106837,-4.676256986828621,coromandelica
70,0.0493392759402611,1177.5665620656216,2267.1502075195312,1.4507453,0.6123829,-520.5195,0.37139374,90.34404,39.521477,52.849014,0.15682508,8.747553,22.10504,10.447175,3.8854399,0.015086514,-0.4192392,1.088979,8.884301825497936,-0.2153259738849141,-2.1122703248949937,coromandelica
71,0.1122091288782816,1901.2871796461177,3316.318603806615,1.5670843,0.5222619,-337.47974,0.22959639,80.41799,22.836044,63.438126,0.09030588,6.0899158,21.012592,9.812386,4.1143293,0.0007757143,-2.541257,5.7738175,24.122911775812955,-25.23082486562206,11.750054809856303,coromandelica
72,0.5331160454864242,5659.872087176139,8312.472064678486,1.2110642,0.36231372,-512.1255,0.06182272,-75.82853,-3.999041,43.020138,0.011540933,-6.1238565,-7.1505494,-14.57886,-2.5636926,-0.0035373508,0.79503953,3.7323945,31.417050914134844,7.353938042078428,10.839067214232788,coromandelica
73,0.3533335877085877,4389.667212788148,7886.046253551136,1.4060549,0.36893412,-390.50348,0.07451022,36.602585,26.951511,19.61124,0.027856087,-13.667816,28.08668,19.592545,8.886354,-0.010581289,-0.8604675,3.0292192,29.29708037386246,11.892919932319623,9.625261019097778,coromandelica
74,0.3499133324500971,3885.378900861717,6610.784601761123,1.2064128,0.7576474,-452.3893,0.08475833,37.07199,-15.28096,40.239544,-0.0062122582,-27.949986,30.06185,17.708529,-9.441861,0.005746697,10.069681,-3.8800273,24.294242245939987,5.198785210330103,1.3075890330450153,coromandelica
75,0.5331160454864242,5659.872087176139,8312.472064678486,1.2110642,0.36231372,-512.1255,0.06182272,-75.82853,-3.999041,43.020138,0.011540933,-6.1238565,-7.1505494,-14.57886,-2.5636926,-0.0035373508,0.79503953,3.7323945,31.417050914134844,7.353938042078428,10.839067214232788,coromandelica
76,0.0493392759402611,1177.5665620656216,2267.1502075195312,1.4507453,0.6123829,-520.5195,0.37139374,90.34404,39.521477,52.849014,0.15682508,8.747553,22.10504,10.447175,3.8854399,0.015086514,-0.4192392,1.088979,8.884301825497936,-0.2153259738849141,-2.1122703248949937,coromandelica
77,0.7098910194509588,7267.125632258068,8868.960653472846,1.1239241,0.116154395,-440.7636,0.013425362,-118.17082,2.6783185,-23.036413,0.005006848,-13.187694,5.2980604,6.244872,-16.408514,-0.00025216353,11.9192915,-10.34418,40.2027958543306,-44.9875231146436,7.889594825735455,coromandelica
78,0.5331160454864242,5659.872087176139,8312.472064678486,1.2110642,0.36231372,-512.1255,0.06182272,-75.82853,-3.999041,43.020138,0.011540933,-6.1238565,-7.1505494,-14.57886,-2.5636926,-0.0035373508,0.79503953,3.7323945,31.417050914134844,7.353938042078428,10.839067214232788,coromandelica
79,0.4982084991504455,5735.795183892464,8107.449668171496,1.5853723,0.29079205,-491.68912,0.0938584,-32.03516,30.580637,10.998586,0.0151396915,-47.415306,-8.238395,-18.507566,-12.165707,0.012895369,-26.241047,-3.4097915,20.848237848944,-7.471978923037706,-2.92727165766349,coromandelica
80,0.3912763737537676,4359.79582347214,6790.978025894844,1.2992371,0.29207784,-246.56955,1.1241913,11.531634,-12.834471,7.780527,0.055964053,-40.397087,5.276152,-9.656464,-5.0043607,0.03669567,-8.757376,-3.0697427,50.83705034825973,-3.8035775905763582,-12.266336185066276,coromandelica
81,0.055179408820275,1521.584665843531,3128.4409031723485,1.2616873,0.64487904,-235.67506,0.012862247,105.019424,14.625672,53.62482,0.17365597,6.6300187,25.0923,10.370646,5.3793864,0.0053396644,-3.7767346,14.068566,27.820635540388952,1.54424161398759,0.8045546220220801,coromandelica
82,0.3533335877085877,4389.667212788148,7886.046253551136,1.4060549,0.36893412,-390.50348,0.07451022,36.602585,26.951511,19.61124,0.027856087,-13.667816,28.08668,19.592545,8.886354,-0.010581289,-0.8604675,3.0292192,29.29708037386246,11.892919932319623,9.625261019097778,coromandelica
83,0.4982084991504455,5735.795183892464,8107.449668171496,1.5853723,0.29079205,-491.68912,0.0938584,-32.03516,30.580637,10.998586,0.0151396915,-47.415306,-8.238395,-18.507566,-12.165707,0.012895369,-26.241047,-3.4097915,20.848237848944,-7.471978923037706,-2.92727165766349,coromandelica
84,0.6434772037817796,7165.44301997323,9523.97150589248,1.4302268,0.17973968,-473.526,-0.10115048,7.9616327,147.91591,2.6980011,0.039993502,7.1731124,-30.757984,-35.920097,-17.741669,0.0479315,-24.928146,-16.649307,3.703505425977322,-71.44274269965963,45.64432541784193,coromandelica
85,0.7098910194509588,7267.125632258068,8868.960653472846,1.1239241,0.116154395,-440.7636,0.013425362,-118.17082,2.6783185,-23.036413,0.005006848,-13.187694,5.2980604,6.244872,-16.408514,-0.00025216353,11.9192915,-10.34418,40.2027958543306,-44.9875231146436,7.889594825735455,coromandelica
86,0.0134529510742945,577.0573888328862,899.0223760190217,0.906037,0.6569795,-415.33337,-0.1663664,83.11738,44.28996,27.589733,0.031059925,7.096569,15.464581,18.13779,13.836881,-0.011766204,7.0017815,12.684588,21.214705899967104,23.84117069510817,5.6198070613504045,coromandelica
87,0.5009333228905597,5352.81432423656,7411.728515625,1.7565529,0.16993457,-384.43195,0.63864905,-30.143887,22.33842,23.241777,-0.015271461,-37.35952,41.6863,17.255495,-5.844083,-0.022558399,4.518941,-5.156351,82.1797523038911,5.8515416251340495,-13.061538548819982,coromandelica
88,0.1228606773197748,1471.701580567678,2312.853260869565,1.1030041,0.16676772,-587.5077,1.1889261,130.08128,-46.41351,-9.889526,0.030619118,-0.08027361,-13.280893,11.905584,-9.434469,0.013712431,-18.31216,10.875992,-5.121070613958577,12.76424258424588,-2.489250995327075,coromandelica
89,0.3912763737537676,4359.79582347214,6790.978025894844,1.2992371,0.29207784,-246.56955,1.1241913,11.531634,-12.834471,7.780527,0.055964053,-40.397087,5.276152,-9.656464,-5.0043607,0.03669567,-8.757376,-3.0697427,50.83705034825973,-3.8035775905763582,-12.266336185066276,coromandelica
90,0.3533335877085877,4389.667212788148,7886.046253551136,1.4060549,0.36893412,-390.50348,0.07451022,36.602585,26.951511,19.61124,0.027856087,-13.667816,28.08668,19.592545,8.886354,-0.010581289,-0.8604675,3.0292192,29.29708037386246,11.892919932319623,9.625261019097778,coromandelica
91,0.0493392759402611,1177.5665620656216,2267.1502075195312,1.4507453,0.6123829,-520.5195,0.37139374,90.34404,39.521477,52.849014,0.15682508,8.747553,22.10504,10.447175,3.8854399,0.015086514,-0.4192392,1.088979,8.884301825497936,-0.2153259738849141,-2.1122703248949937,coromandelica
92,0.3185969323723465,3672.9554294059785,5910.042827720538,1.183284,0.3479215,-519.99384,0.00028801867,41.137024,-7.9096303,26.818195,-0.0008576649,-26.058538,8.102692,-19.510962,-4.36075,0.0005503023,-9.553414,-5.0473866,19.62619017864681,6.615908194562983,0.0469657783102996,coromandelica
